"BORROWER_ID","CONTRACT_NO","PAYMENT_DATE","PAID_AMOUNT","PAYMENT_STATUS"
"STK1083316","GNMBA014950",18-07-19,11459.61,"A"
"STK1083316","GNMBA014950",26-04-19,5652.4,"A"
"STK2366047","GNMBA014969",13-02-17,7591.37,"A"
"STK2366047","GNMBA014969",18-03-17,7220,"A"
"STK2366047","GNMBA014969",12-06-17,9747.41,"A"
"STK2366047","GNMBA014969",19-09-17,22287.58,"A"
"STK2366047","GNMBA014969",12-04-17,7300,"A"
"STK2366047","GNMBA014969",12-12-17,13057.9,"A"
"STK2366047","GNMBA014969",20-01-18,8626.23,"A"
"STK2366047","GNMBA014969",07-04-18,12288.8,"A"
"STK2367826","GNMBA014996",23-12-19,2587.91,"A"
"STK2367826","GNMBA014996",07-07-17,4840,"A"
"STK2367826","GNMBA014996",10-03-17,5000,"A"
"STK2367826","GNMBA014996",12-06-17,5000,"A"
"STK2367826","GNMBA014996",17-05-17,4959.46,"A"
"STK2367826","GNMBA014996",14-11-18,3000,"A"
"STK2367826","GNMBA014996",08-08-17,4850,"A"
"STK2367826","GNMBA014996",20-01-17,5000,"A"
"STK2367826","GNMBA014996",13-11-17,4886.2,"A"
"STK2367826","GNMBA014996",09-02-18,16633.74,"A"
"STK2367826","GNMBA014996",12-10-17,6808.46,"A"
"STK2367826","GNMBA014996",14-06-18,5000,"A"
"STK2367826","GNMBA014996",10-05-18,5963.4,"A"
"STK2367826","GNMBA014996",13-05-19,5000,"A"
"STK2367826","GNMBA014996",12-07-18,4000,"A"
"STK2367826","GNMBA014996",10-09-18,4986.27,"A"
"STK2367826","GNMBA014996",11-07-19,5000,"A"
"STK2367826","GNMBA014996",11-09-19,5000,"A"
"STK2367826","GNMBA014996",12-10-18,5000,"A"
"STK2367826","GNMBA014996",08-11-19,5000,"A"
"STK2367826","GNMBA014996",11-12-18,190,"A"
"STK2367826","GNMBA014996",11-12-18,4916.09,"A"
"STK2367826","GNMBA014996",12-02-19,3927.28,"A"
"STK2367826","GNMBA014996",10-04-19,4000,"A"
"STK2367826","GNMBA014996",09-03-19,4923.5,"A"
"STK2367826","GNMBA014996",18-03-19,8976.48,"A"
"STK2367826","GNMBA014996",10-06-19,5000,"A"
"STK2367826","GNMBA014996",10-10-19,5000,"A"
"STK2367826","GNMBA014996",10-12-19,5000,"A"
"STK1553623","GNMBA015029",23-03-17,12994.2,"A"
"STK1553623","GNMBA015029",19-05-17,22554.17,"A"
"STK2369342","GNMBA015038",08-05-17,13092.47,"A"
"STK2369342","GNMBA015038",26-09-17,23769.55,"A"
"STK2369342","GNMBA015038",24-08-17,20467.93,"A"
"STK2369342","GNMBA015038",09-10-17,168239.73,"A"
"STK982653","GNMBA015047",11-07-17,18720.66,"A"
"STK982653","GNMBA015047",21-09-17,30553.72,"A"
"STK982653","GNMBA015047",26-01-17,14810.5,"A"
"STK982653","GNMBA015047",14-06-17,17897.87,"A"
"STK982653","GNMBA015047",31-03-18,32974.08,"A"
"STK982653","GNMBA015047",27-03-18,21997.03,"A"
"STK982653","GNMBA015047",31-03-18,199.45,"A"
"STK159774","GNMBA015083",27-03-17,14737.38,"A"
"STK159774","GNMBA015083",05-06-17,16329.58,"A"
"STK159774","GNMBA015083",08-09-17,7737.1,"A"
"STK2371073","GNMBA015108",13-03-17,50,"A"
"STK2371073","GNMBA015108",03-04-18,3244.62,"A"
"STK2370792","GNMBA015162",27-03-17,7894.42,"A"
"STK2370878","GNMBA015171",13-03-17,6246.57,"A"
"STK2370878","GNMBA015171",12-04-17,6925.5,"A"
"STK2370878","GNMBA015171",13-03-18,5807.03,"A"
"STK2370878","GNMBA015171",18-12-18,13759.2,"A"
"STK2370878","GNMBA015171",09-01-19,11977.45,"A"
"STK2370830","GNMBA015180",31-05-17,40000,"A"
"STK967021","GNMBA015199",21-11-17,30831.03,"A"
"STK2371996","GNMBA015205",30-08-17,4904.27,"A"
"STK2371996","GNMBA015205",14-03-18,6000,"A"
"STK2371996","GNMBA015205",11-04-18,6000,"A"
"STK2371996","GNMBA015205",17-12-18,6000,"A"
"STK2087405","GNMBA015214",02-06-17,10000,"A"
"STK2087405","GNMBA015214",04-07-17,10000,"A"
"STK2087405","GNMBA015214",25-01-17,10000,"A"
"STK2087405","GNMBA015214",04-09-17,10000,"A"
"STK384722","GNMBA015232",10-03-17,4028,"A"
"STK159774","GNMBA015083",10-10-17,7730.9,"A"
"STK159774","GNMBA015083",14-03-18,24351.3,"A"
"STK159774","GNMBA015083",10-09-18,44000,"A"
"STK2371073","GNMBA015108",13-02-17,6110,"A"
"STK2371073","GNMBA015108",29-09-17,12735,"A"
"STK2371073","GNMBA015108",13-03-17,6100,"A"
"STK2371073","GNMBA015108",07-07-17,7788.89,"A"
"STK2371073","GNMBA015108",17-05-17,12201.69,"A"
"STK2371073","GNMBA015108",23-12-17,5946.34,"A"
"STK2371073","GNMBA015108",28-07-17,3900.04,"A"
"STK2371073","GNMBA015108",09-11-18,9516.95,"A"
"STK2371073","GNMBA015108",30-11-17,6713.16,"A"
"STK2371073","GNMBA015108",18-10-17,3943.02,"A"
"STK2371073","GNMBA015108",06-02-18,5876.72,"A"
"STK2371073","GNMBA015108",21-03-18,6145.7,"A"
"STK2371073","GNMBA015108",12-06-18,7513.76,"A"
"STK2371073","GNMBA015108",06-03-18,4831.56,"A"
"STK2371073","GNMBA015108",25-07-18,8760.27,"A"
"STK2371073","GNMBA015108",30-04-19,4293.8,"A"
"STK2371073","GNMBA015108",08-04-19,3064.6,"A"
"STK2371073","GNMBA015108",09-03-19,8123.68,"A"
"STK2371073","GNMBA015108",27-05-19,19780.2,"A"
"STK2370792","GNMBA015162",12-07-17,15118.03,"A"
"STK2370792","GNMBA015162",24-01-17,5700,"A"
"STK2370792","GNMBA015162",25-11-17,5710.13,"A"
"STK2370792","GNMBA015162",17-10-17,22461.19,"A"
"STK2370792","GNMBA015162",08-01-18,7806.32,"A"
"STK2370792","GNMBA015162",18-06-18,12219.38,"A"
"STK2370792","GNMBA015162",21-05-18,13230.86,"A"
"STK2370792","GNMBA015162",31-03-18,6645.41,"A"
"STK2370792","GNMBA015162",11-08-18,5700,"A"
"STK2370792","GNMBA015162",25-09-18,5913.71,"A"
"STK2370792","GNMBA015162",18-07-18,5700,"A"
"STK2370792","GNMBA015162",01-11-18,5869.28,"A"
"STK2370792","GNMBA015162",10-01-19,5395.96,"A"
"STK2370792","GNMBA015162",15-08-19,1851.3,"A"
"STK2370878","GNMBA015171",07-06-17,7297.01,"A"
"STK2370878","GNMBA015171",12-07-17,7470,"A"
"STK2370878","GNMBA015171",11-09-17,7579.39,"A"
"STK2370878","GNMBA015171",11-08-17,7544.9,"A"
"STK2370878","GNMBA015171",19-11-18,8347.58,"A"
"STK2370878","GNMBA015171",11-12-17,6757.24,"A"
"STK2370878","GNMBA015171",13-11-17,6331.78,"A"
"STK2370878","GNMBA015171",13-02-18,7738.3,"A"
"STK2370878","GNMBA015171",11-10-17,9634.34,"A"
"STK2370878","GNMBA015171",13-01-18,6730.9,"A"
"STK2370878","GNMBA015171",13-06-18,6650.2,"A"
"STK2370878","GNMBA015171",10-04-18,7788.04,"A"
"STK2370878","GNMBA015171",11-08-18,5711.96,"A"
"STK2370878","GNMBA015171",30-07-18,8514.77,"A"
"STK2370878","GNMBA015171",11-10-18,8459.84,"A"
"STK2370830","GNMBA015180",23-02-17,30000,"A"
"STK2370830","GNMBA015180",24-01-17,5700,"A"
"STK2370830","GNMBA015180",11-12-17,50000,"A"
"STK2370830","GNMBA015180",11-12-17,3053.43,"A"
"STK967021","GNMBA015199",22-02-17,99302.97,"A"
"STK2371996","GNMBA015205",15-02-17,6000,"A"
"STK2371996","GNMBA015205",15-03-17,6000,"A"
"STK2371996","GNMBA015205",17-07-17,6000,"A"
"STK2371996","GNMBA015205",19-09-17,6000,"A"
"STK2371996","GNMBA015205",19-05-17,6000,"A"
"STK2371996","GNMBA015205",21-06-17,4964.84,"A"
"STK2371996","GNMBA015205",17-11-18,5500,"A"
"STK2371996","GNMBA015205",11-04-17,6000,"A"
"STK2371996","GNMBA015205",15-12-17,5000,"A"
"STK2371996","GNMBA015205",23-11-17,5947.51,"A"
"STK2371996","GNMBA015205",23-02-18,5046.56,"A"
"STK2371996","GNMBA015205",17-01-18,6000,"A"
"STK2371996","GNMBA015205",13-10-17,6000,"A"
"STK2371996","GNMBA015205",15-06-18,6000,"A"
"STK2371996","GNMBA015205",18-05-18,5000,"A"
"STK2371996","GNMBA015205",26-09-18,5422.66,"A"
"STK2371996","GNMBA015205",23-07-18,5942.83,"A"
"STK2371996","GNMBA015205",27-10-18,5911.54,"A"
"STK2371996","GNMBA015205",15-08-18,5500,"A"
"STK2371996","GNMBA015205",14-01-19,5155.79,"A"
"STK2087405","GNMBA015214",28-03-17,10000,"A"
"STK2087405","GNMBA015214",26-04-17,10000,"A"
"STK2087405","GNMBA015214",03-03-17,10000,"A"
"STK2087405","GNMBA015214",01-08-17,10000,"A"
"STK2087405","GNMBA015214",12-12-17,7348,"A"
"STK2087405","GNMBA015214",13-11-17,10000,"A"
"STK2087405","GNMBA015214",23-10-17,10000,"A"
"STK2087405","GNMBA015214",06-10-17,10000,"A"
"STK384722","GNMBA015232",14-08-17,4763.87,"A"
"STK384722","GNMBA015232",11-05-18,8468.26,"A"
"STK384722","GNMBA015232",29-08-19,43782.31,"A"
"STK2048184","GNMBA015269",20-02-17,7727.98,"A"
"STK2048184","GNMBA015269",19-06-17,7941.33,"A"
"STK2048184","GNMBA015269",15-05-18,7461.82,"A"
"STK2048184","GNMBA015269",26-09-18,1468.98,"A"
"STK2048184","GNMBA015269",12-09-18,1849.45,"A"
"STK2048184","GNMBA015269",08-04-19,6293.17,"A"
"STK2371459","GNMBA015278",29-05-17,20713.77,"A"
"STK2371459","GNMBA015278",25-01-17,5910,"A"
"STK2371459","GNMBA015278",22-05-17,32000,"A"
"STK2371459","GNMBA015278",15-05-17,25000,"A"
"STK2371459","GNMBA015278",11-04-17,6000,"A"
"STK2031411","GNMBA015296",27-03-17,10060,"A"
"STK2031411","GNMBA015296",21-04-17,10000,"A"
"STK2031411","GNMBA015296",27-02-17,10054.7,"A"
"STK2031411","GNMBA015296",30-08-17,10050,"A"
"STK2031411","GNMBA015296",09-08-17,10039.3,"A"
"STK2031411","GNMBA015296",08-11-17,8370.42,"A"
"STK2031411","GNMBA015296",29-03-18,8886.45,"A"
"STK2371563","GNMBA015302",18-04-17,8000,"A"
"STK2371563","GNMBA015302",25-09-17,24816.4,"A"
"STK2371563","GNMBA015302",14-06-17,8000,"A"
"STK2371563","GNMBA015302",08-02-18,15817.86,"A"
"STK2371563","GNMBA015302",28-05-18,61000,"A"
"STK2372424","GNMBA015311",06-03-17,8400,"A"
"STK2372424","GNMBA015311",26-01-17,8400,"A"
"STK2372424","GNMBA015311",12-03-18,25612.23,"A"
"STK384722","GNMBA015232",19-09-17,4743.42,"A"
"STK384722","GNMBA015232",17-05-17,4420,"A"
"STK384722","GNMBA015232",22-06-17,9348.91,"A"
"STK384722","GNMBA015232",11-04-17,4480.14,"A"
"STK384722","GNMBA015232",09-12-17,4884.5,"A"
"STK384722","GNMBA015232",17-11-17,8780.98,"A"
"STK384722","GNMBA015232",19-02-18,7726.02,"A"
"STK384722","GNMBA015232",17-03-18,4350.5,"A"
"STK384722","GNMBA015232",02-11-18,15413.85,"A"
"STK384722","GNMBA015232",07-01-19,7568.2,"A"
"STK384722","GNMBA015232",31-03-19,762.31,"A"
"STK2048184","GNMBA015269",27-02-20,55579.71,"A"
"STK2048184","GNMBA015269",03-01-20,11086.78,"A"
"STK2048184","GNMBA015269",15-03-17,7800,"A"
"STK2048184","GNMBA015269",21-04-17,7918.72,"A"
"STK2048184","GNMBA015269",15-05-17,7800,"A"
"STK2048184","GNMBA015269",26-08-17,7879.75,"A"
"STK2048184","GNMBA015269",25-07-17,7886.26,"A"
"STK2048184","GNMBA015269",11-12-17,15751.62,"A"
"STK2048184","GNMBA015269",09-11-17,7758.89,"A"
"STK2048184","GNMBA015269",06-10-17,7792.3,"A"
"STK2048184","GNMBA015269",26-03-18,15460.48,"A"
"STK2048184","GNMBA015269",05-03-18,6353.19,"A"
"STK2048184","GNMBA015269",07-08-18,919.18,"A"
"STK2048184","GNMBA015269",08-08-18,1970.08,"A"
"STK2048184","GNMBA015269",07-09-18,1467.94,"A"
"STK2048184","GNMBA015269",06-09-18,1965.32,"A"
"STK2048184","GNMBA015269",05-09-18,617.35,"A"
"STK2048184","GNMBA015269",24-12-18,16041.9,"A"
"STK2048184","GNMBA015269",21-08-18,1552.62,"A"
"STK2048184","GNMBA015269",17-10-18,8193.18,"A"
"STK2048184","GNMBA015269",28-02-19,33073.4,"A"
"STK2048184","GNMBA015269",14-06-19,12741,"A"
"STK2048184","GNMBA015269",22-11-19,7423.6,"A"
"STK2371459","GNMBA015278",15-03-17,6000,"A"
"STK2371459","GNMBA015278",26-05-17,25000,"A"
"STK2371459","GNMBA015278",16-02-17,6000,"A"
"STK2031411","GNMBA015296",25-05-17,10070,"A"
"STK2031411","GNMBA015296",30-06-17,10050,"A"
"STK2031411","GNMBA015296",14-02-18,9738.2,"A"
"STK2031411","GNMBA015296",29-12-17,32027.94,"A"
"STK2031411","GNMBA015296",12-06-18,31460.99,"A"
"STK2031411","GNMBA015296",22-09-18,21826.39,"A"
"STK2031411","GNMBA015296",29-11-19,35483.01,"A"
"STK2031411","GNMBA015296",03-04-19,22915.53,"A"
"STK2031411","GNMBA015296",09-10-19,47.07,"A"
"STK2371563","GNMBA015302",06-03-17,19828.44,"A"
"STK2371563","GNMBA015302",09-05-17,8000,"A"
"STK2371563","GNMBA015302",20-12-17,6000,"A"
"STK2371563","GNMBA015302",17-11-17,10000,"A"
"STK2371563","GNMBA015302",22-03-18,15000,"A"
"STK2371563","GNMBA015302",25-04-18,8000,"A"
"STK2371563","GNMBA015302",26-12-18,80854.16,"A"
"STK2372424","GNMBA015311",23-01-20,16422.95,"A"
"STK2372424","GNMBA015311",03-03-20,9487.6,"A"
"STK2372424","GNMBA015311",15-05-17,8400,"A"
"STK2372424","GNMBA015311",16-06-17,8500,"A"
"STK2372424","GNMBA015311",11-04-17,8400,"A"
"STK2372424","GNMBA015311",16-08-17,16745.65,"A"
"STK2372424","GNMBA015311",08-12-17,9755.8,"A"
"STK2372424","GNMBA015311",13-11-17,16829.09,"A"
"STK2372424","GNMBA015311",29-12-17,7079.21,"A"
"STK2372424","GNMBA015311",15-10-18,8596.64,"A"
"STK2372424","GNMBA015311",28-11-18,8367.06,"A"
"STK2367315","GNMBA015320",22-02-17,7500,"A"
"STK2367315","GNMBA015320",23-01-17,7260,"A"
"STK2372456","GNMBA015339",28-09-17,5898.31,"A"
"STK2372456","GNMBA015339",23-06-17,5938.07,"A"
"STK2372456","GNMBA015339",21-10-17,5952.73,"A"
"STK2372456","GNMBA015339",16-01-18,5231.72,"A"
"STK2370908","GNMBA015418",04-07-17,6882.25,"A"
"STK2370908","GNMBA015418",12-02-18,4835.76,"A"
"STK2372424","GNMBA015311",05-05-18,8800.48,"A"
"STK2372424","GNMBA015311",06-08-18,8267.94,"A"
"STK2372424","GNMBA015311",16-05-19,10205.2,"A"
"STK2372424","GNMBA015311",21-09-18,8429.74,"A"
"STK2372424","GNMBA015311",25-06-18,15989.2,"A"
"STK2372424","GNMBA015311",04-09-18,8286.65,"A"
"STK2372424","GNMBA015311",19-07-19,7128.8,"A"
"STK2372424","GNMBA015311",12-09-19,9555.45,"A"
"STK2372424","GNMBA015311",28-10-19,7972.3,"A"
"STK2372424","GNMBA015311",22-04-19,6011.74,"A"
"STK2372424","GNMBA015311",21-11-19,9128.32,"A"
"STK2372424","GNMBA015311",20-06-19,14885.6,"A"
"STK2372424","GNMBA015311",12-01-19,8399.76,"A"
"STK2372424","GNMBA015311",15-03-19,3041.43,"A"
"STK2367315","GNMBA015320",21-03-17,7500,"A"
"STK2367315","GNMBA015320",26-05-17,15000,"A"
"STK2367315","GNMBA015320",07-04-17,7500,"A"
"STK2367315","GNMBA015320",26-07-17,7500,"A"
"STK2367315","GNMBA015320",27-11-17,8076.61,"A"
"STK2367315","GNMBA015320",05-01-18,181276.51,"A"
"STK2372456","GNMBA015339",22-03-17,5945.16,"A"
"STK2372456","GNMBA015339",26-01-17,6000,"A"
"STK2372456","GNMBA015339",23-05-17,5938.07,"A"
"STK2372456","GNMBA015339",30-08-17,5883.74,"A"
"STK2372456","GNMBA015339",12-04-17,6000,"A"
"STK2372456","GNMBA015339",24-07-17,5930.33,"A"
"STK2372456","GNMBA015339",02-12-17,5916.39,"A"
"STK2372456","GNMBA015339",14-02-18,6103.93,"A"
"STK2372456","GNMBA015339",31-03-18,6838.08,"A"
"STK2372456","GNMBA015339",04-01-19,95610,"A"
"STK2372456","GNMBA015339",27-11-19,35000,"A"
"STK1315120","GNMBA015393",06-02-17,5500,"A"
"STK1315120","GNMBA015393",06-07-17,8163.12,"A"
"STK1315120","GNMBA015393",29-09-17,8014.21,"A"
"STK1315120","GNMBA015393",24-03-17,5457.3,"A"
"STK1315120","GNMBA015393",26-07-18,0,"A"
"STK1315120","GNMBA015393",30-07-18,40000,"A"
"STK2371086","GNMBA015409",24-04-17,6500,"A"
"STK2371086","GNMBA015409",23-03-17,6500,"A"
"STK2371086","GNMBA015409",12-09-17,108795.39,"A"
"STK2371086","GNMBA015409",23-06-17,8756.41,"A"
"STK2371086","GNMBA015409",27-02-17,6565.44,"A"
"STK2371086","GNMBA015409",25-07-17,6831.14,"A"
"STK2370908","GNMBA015418",21-01-20,6708.02,"A"
"STK2370908","GNMBA015418",13-01-20,4800.85,"A"
"STK2370908","GNMBA015418",27-03-17,11998.69,"A"
"STK2370908","GNMBA015418",24-04-17,5307.63,"A"
"STK2370908","GNMBA015418",02-10-17,5914.86,"A"
"STK2370908","GNMBA015418",22-05-17,6000,"A"
"STK2370908","GNMBA015418",21-11-18,7500,"A"
"STK2370908","GNMBA015418",01-09-17,5421.21,"A"
"STK2370908","GNMBA015418",27-07-17,5947.18,"A"
"STK2370908","GNMBA015418",07-11-17,9882.37,"A"
"STK2370908","GNMBA015418",28-12-17,6899.78,"A"
"STK2370908","GNMBA015418",09-08-18,6887.35,"A"
"STK2370908","GNMBA015418",11-09-18,5413.09,"A"
