"BORROWER_ID","CONTRACT_NO","BILL_DATE","TRANSACTION_AMOUNT","PAYMENT_DUE_DATE"
"STK2353647","BMMBA011564",02-02-17,7861,07-02-17
"STK2353647","BMMBA011564",02-09-17,7861,07-09-17
"STK2353647","BMMBA011564",02-03-17,7861,07-03-17
"STK2353647","BMMBA011564",02-08-17,7861,07-08-17
"STK2353647","BMMBA011564",02-12-17,7861,07-12-17
"STK2353647","BMMBA011564",02-11-17,7861,07-11-17
"STK2353647","BMMBA011564",02-01-18,7861,07-01-18
"STK2360387","CGMBA016967",05-01-18,14627,10-01-18
"STK2353647","BMMBA011564",02-06-18,7861,07-06-18
"STK2353647","BMMBA011564",02-03-18,7861,07-03-18
"STK2353647","BMMBA011564",02-04-18,7861,07-04-18
"STK2353647","BMMBA011564",02-05-18,7861,07-05-18
"STK2353647","BMMBA011564",02-08-18,7861,07-08-18
"STK2353647","BMMBA011564",02-07-18,7861,07-07-18
"STK2353647","BMMBA011564",02-11-18,7861,07-11-18
"STK2353647","BMMBA011564",02-01-19,7861,07-01-19
"STK2353647","BMMBA011564",02-09-18,7861,07-09-18
"STK2353647","BMMBA011564",02-10-18,7861,07-10-18
"STK2353647","BMMBA011564",02-07-19,7861,07-07-19
"STK2353647","BMMBA011564",02-02-19,7861,07-02-19
"STK2353647","BMMBA011564",02-05-19,7861,07-05-19
"STK2353647","BMMBA011564",02-12-18,7861,07-12-18
"STK2353647","BMMBA011564",02-03-19,7861,07-03-19
"STK2353647","BMMBA011564",02-06-19,7861,07-06-19
"STK2358344","AGMBA005042",25-12-17,6899,30-12-17
"STK2358344","AGMBA005042",25-01-17,6899,30-01-17
"STK2358344","AGMBA005042",25-07-17,6899,30-07-17
"STK2358344","AGMBA005042",25-11-17,6899,30-11-17
"STK2358344","AGMBA005042",25-02-18,6899,02-03-18
"STK2358344","AGMBA005042",25-10-17,6899,30-10-17
"STK2358344","AGMBA005042",25-01-18,6899,30-01-18
"STK2358344","AGMBA005042",25-03-18,6899,30-03-18
"STK2358344","AGMBA005042",25-05-18,6899,30-05-18
"STK2358344","AGMBA005042",25-04-18,6899,30-04-18
"STK2358344","AGMBA005042",25-09-18,6899,30-09-18
"STK2358344","AGMBA005042",25-07-18,6899,30-07-18
"STK2358344","AGMBA005042",25-06-18,6899,30-06-18
"STK2358344","AGMBA005042",25-10-18,6899,30-10-18
"STK2358344","AGMBA005042",25-12-18,6899,30-12-18
"STK2358344","AGMBA005042",25-08-18,6899,30-08-18
"STK2358344","AGMBA005042",25-04-19,6899,30-04-19
"STK2358344","AGMBA005042",25-11-18,6899,30-11-18
"STK2358344","AGMBA005042",25-06-19,6899,30-06-19
"STK2358344","AGMBA005042",25-08-19,6899,30-08-19
"STK2358344","AGMBA005042",25-02-19,6899,02-03-19
"STK2358344","AGMBA005042",25-10-19,6899,30-10-19
"STK2358344","AGMBA005042",25-01-19,6899,30-01-19
"STK2358344","AGMBA005042",25-07-19,6899,30-07-19
"STK2358344","AGMBA005042",25-03-19,6899,30-03-19
"STK2358344","AGMBA005042",25-05-19,6899,30-05-19
"STK2358344","AGMBA005042",25-11-19,6899,30-11-19
"STK2358344","AGMBA005042",25-09-19,6899,30-09-19
"STK2360387","CGMBA016967",05-05-17,14627,10-05-17
"STK2360387","CGMBA016967",05-06-17,14627,10-06-17
"STK2360387","CGMBA016967",05-07-17,14627,10-07-17
"STK2360387","CGMBA016967",05-02-17,14627,10-02-17
"STK2360387","CGMBA016967",05-09-17,14627,10-09-17
"STK2360387","CGMBA016967",05-03-17,14627,10-03-17
"STK2360387","CGMBA016967",05-04-17,14627,10-04-17
"STK2360387","CGMBA016967",05-08-17,14627,10-08-17
"STK2360387","CGMBA016967",05-12-17,14627,10-12-17
"STK2360387","CGMBA016967",05-11-17,14627,10-11-17
"STK2360387","CGMBA016967",05-02-18,14627,10-02-18
"STK2360387","CGMBA016967",05-10-17,14627,10-10-17
"STK2360387","CGMBA016967",05-11-18,14627,10-11-18
"STK2360387","CGMBA016967",05-06-18,14627,10-06-18
"STK2360387","CGMBA016967",05-03-18,14627,10-03-18
"STK2360387","CGMBA016967",05-04-18,14627,10-04-18
"STK2360387","CGMBA016967",05-05-18,14627,10-05-18
"STK2360387","CGMBA016967",05-08-18,14627,10-08-18
"STK2360387","CGMBA016967",05-07-18,14627,10-07-18
"STK2360387","CGMBA016967",05-09-18,14627,10-09-18
"STK2360387","CGMBA016967",05-10-18,14627,10-10-18
"STK2346249","CGMBA016912",03-01-20,8663,08-01-20
"STK2346249","CGMBA016912",03-04-17,8663,08-04-17
"STK2346249","CGMBA016912",03-05-17,8663,08-05-17
"STK2346249","CGMBA016912",03-10-17,8663,08-10-17
"STK2346249","CGMBA016912",03-06-17,8663,08-06-17
"STK2346249","CGMBA016912",03-07-17,8663,08-07-17
"STK2346249","CGMBA016912",03-02-17,8663,08-02-17
"STK2346249","CGMBA016912",03-09-17,8663,08-09-17
"STK2346249","CGMBA016912",03-03-17,8663,08-03-17
"STK2346249","CGMBA016912",03-08-17,8663,08-08-17
"STK2346249","CGMBA016912",03-12-17,8663,08-12-17
"STK2346249","CGMBA016912",03-11-17,8663,08-11-17
"STK2346249","CGMBA016912",03-02-18,8663,08-02-18
"STK2346249","CGMBA016912",03-01-18,8663,08-01-18
"STK2346249","CGMBA016912",03-06-18,8663,08-06-18
"STK2346249","CGMBA016912",03-03-18,8663,08-03-18
"STK2346249","CGMBA016912",03-04-18,8663,08-04-18
"STK2346249","CGMBA016912",03-05-18,8663,08-05-18
"STK2346249","CGMBA016912",03-08-18,8663,08-08-18
"STK2346249","CGMBA016912",03-07-18,8663,08-07-18
"STK2346249","CGMBA016912",03-11-18,8663,08-11-18
"STK2346249","CGMBA016912",03-09-18,8663,08-09-18
"STK2346249","CGMBA016912",03-10-18,8663,08-10-18
"STK2346249","CGMBA016912",03-07-19,8663,08-07-19
"STK2346249","CGMBA016912",03-05-19,8663,08-05-19
"STK2346249","CGMBA016912",03-09-19,8663,08-09-19
"STK2346249","CGMBA016912",03-12-19,8663,08-12-19
"STK2346249","CGMBA016912",03-01-19,8663,08-01-19
"STK2346249","CGMBA016912",03-02-19,8663,08-02-19
"STK2346249","CGMBA016912",03-12-18,8663,08-12-18
"STK2346249","CGMBA016912",03-11-19,8663,08-11-19
"STK2346249","CGMBA016912",03-03-19,8663,08-03-19
"STK2346249","CGMBA016912",03-08-19,8663,08-08-19
"STK2346249","CGMBA016912",03-06-19,8663,08-06-19
"STK2346249","CGMBA016912",03-10-19,8663,08-10-19
"STK2355148","RTMBA012448",04-07-17,5592,09-07-17
"STK2355148","RTMBA012448",04-04-17,5592,09-04-17
"STK2355148","RTMBA012448",04-05-17,5592,09-05-17
"STK2355148","RTMBA012448",04-10-17,5592,09-10-17
"STK2355148","RTMBA012448",04-06-17,5592,09-06-17
"STK2355148","RTMBA012448",04-02-17,5592,09-02-17
"STK2355148","RTMBA012448",04-09-17,5592,09-09-17
"STK2355148","RTMBA012448",04-03-17,5592,09-03-17
"STK2355148","RTMBA012448",04-08-17,5592,09-08-17
"STK2355148","RTMBA012448",04-12-17,5592,09-12-17
"STK2355148","RTMBA012448",04-11-17,5592,09-11-17
"STK2355148","RTMBA012448",04-01-18,5592,09-01-18
"STK2355148","RTMBA012448",04-02-18,5592,09-02-18
"STK2355148","RTMBA012448",04-06-18,5592,09-06-18
"STK880393","KWMBA007565",20-12-19,6632,25-12-19
"STK880393","KWMBA007565",20-02-20,6632,25-02-20
"STK880393","KWMBA007565",20-01-20,6632,25-01-20
"STK880393","KWMBA007565",20-03-17,6632,25-03-17
"STK880393","KWMBA007565",20-04-17,6632,25-04-17
"STK880393","KWMBA007565",20-09-17,6632,25-09-17
"STK880393","KWMBA007565",20-07-17,6632,25-07-17
"STK880393","KWMBA007565",20-05-17,6632,25-05-17
"STK880393","KWMBA007565",20-02-17,6632,25-02-17
"STK880393","KWMBA007565",20-11-18,6632,25-11-18
"STK880393","KWMBA007565",20-06-17,6632,25-06-17
"STK880393","KWMBA007565",20-08-17,6632,25-08-17
"STK880393","KWMBA007565",20-12-17,6632,25-12-17
"STK880393","KWMBA007565",20-11-17,6632,25-11-17
"STK880393","KWMBA007565",20-02-18,6632,25-02-18
"STK880393","KWMBA007565",20-01-18,6632,25-01-18
"STK880393","KWMBA007565",20-10-17,6632,25-10-17
"STK880393","KWMBA007565",20-04-18,6632,25-04-18
"STK880393","KWMBA007565",20-06-18,6632,25-06-18
"STK880393","KWMBA007565",20-03-18,6632,25-03-18
"STK880393","KWMBA007565",20-05-18,6632,25-05-18
"STK880393","KWMBA007565",20-05-19,6632,25-05-19
"STK880393","KWMBA007565",20-09-18,6632,25-09-18
"STK880393","KWMBA007565",20-07-18,6632,25-07-18
"STK880393","KWMBA007565",20-12-18,6632,25-12-18
"STK880393","KWMBA007565",20-07-19,6632,25-07-19
"STK880393","KWMBA007565",20-08-18,6632,25-08-18
"STK880393","KWMBA007565",20-10-18,6632,25-10-18
"STK880393","KWMBA007565",20-08-19,6632,25-08-19
"STK880393","KWMBA007565",20-06-19,6632,25-06-19
"STK880393","KWMBA007565",20-10-19,6632,25-10-19
"STK880393","KWMBA007565",20-02-19,6632,25-02-19
"STK880393","KWMBA007565",20-01-19,6632,25-01-19
"STK880393","KWMBA007565",20-03-19,6632,25-03-19
"STK880393","KWMBA007565",20-09-19,6632,25-09-19
"STK880393","KWMBA007565",20-11-19,6632,25-11-19
"STK2359801","GRMBA003956",05-05-17,7910,10-05-17
"STK2359801","GRMBA003956",05-06-17,7910,10-06-17
"STK2359801","GRMBA003956",05-07-17,7910,10-07-17
"STK2359801","GRMBA003956",05-02-17,7910,10-02-17
"STK2359801","GRMBA003956",05-09-17,7910,10-09-17
"STK2359801","GRMBA003956",05-03-17,7910,10-03-17
"STK2359801","GRMBA003956",05-04-17,7910,10-04-17
"STK2359801","GRMBA003956",05-08-17,7910,10-08-17
"STK2359801","GRMBA003956",05-12-17,7910,10-12-17
"STK2359801","GRMBA003956",05-11-17,7910,10-11-17
"STK2359801","GRMBA003956",05-01-18,7910,10-01-18
"STK2359801","GRMBA003956",05-02-18,7910,10-02-18
"STK2359801","GRMBA003956",05-10-17,7910,10-10-17
"STK2359801","GRMBA003956",05-06-18,7910,10-06-18
"STK2359801","GRMBA003956",05-03-18,7910,10-03-18
"STK2359801","GRMBA003956",05-04-18,7910,10-04-18
"STK2359801","GRMBA003956",05-05-18,7910,10-05-18
"STK2359801","GRMBA003956",05-08-18,7910,10-08-18
"STK2359801","GRMBA003956",05-07-18,7910,10-07-18
"STK2359801","GRMBA003956",05-09-18,7910,10-09-18
"STK2359801","GRMBA003956",05-10-18,7910,10-10-18
"STK2342024","GNMBA015658",15-06-17,4871,20-06-17
"STK1389207","NGMBA015393",23-04-17,11496,28-04-17
"STK1389207","NGMBA015393",23-03-17,11496,28-03-17
"STK2355148","RTMBA012448",04-03-18,5592,09-03-18
"STK2355148","RTMBA012448",04-04-18,5592,09-04-18
"STK2355148","RTMBA012448",04-05-18,5592,09-05-18
"STK2355148","RTMBA012448",04-08-18,5592,09-08-18
"STK2355148","RTMBA012448",04-07-18,5592,09-07-18
"STK2355148","RTMBA012448",04-11-18,5592,09-11-18
"STK2355148","RTMBA012448",04-09-18,5592,09-09-18
"STK2355148","RTMBA012448",04-10-18,5592,09-10-18
"STK2327327","WPMBA006957",16-01-20,7892,21-01-20
"STK2327327","WPMBA006957",16-02-17,7892,21-02-17
"STK2327327","WPMBA006957",16-03-17,7892,21-03-17
"STK2327327","WPMBA006957",16-07-17,7892,21-07-17
"STK2327327","WPMBA006957",16-04-17,7892,21-04-17
"STK2327327","WPMBA006957",16-05-17,7892,21-05-17
"STK2327327","WPMBA006957",16-09-17,7892,21-09-17
"STK2327327","WPMBA006957",16-11-18,7892,21-11-18
"STK2327327","WPMBA006957",16-06-17,7892,21-06-17
"STK2327327","WPMBA006957",16-08-17,7892,21-08-17
"STK2327327","WPMBA006957",16-12-17,7892,21-12-17
"STK2327327","WPMBA006957",16-11-17,7892,21-11-17
"STK2327327","WPMBA006957",16-01-18,7892,21-01-18
"STK2327327","WPMBA006957",16-02-18,7892,21-02-18
"STK2327327","WPMBA006957",16-10-17,7892,21-10-17
"STK2327327","WPMBA006957",16-06-18,7892,21-06-18
"STK2327327","WPMBA006957",16-03-18,7892,21-03-18
"STK2327327","WPMBA006957",16-04-18,7892,21-04-18
"STK2327327","WPMBA006957",16-05-18,7892,21-05-18
"STK2327327","WPMBA006957",16-05-19,7892,21-05-19
"STK2327327","WPMBA006957",16-07-18,7892,21-07-18
"STK2327327","WPMBA006957",16-09-18,7892,21-09-18
"STK2327327","WPMBA006957",16-07-19,7892,21-07-19
"STK2327327","WPMBA006957",16-09-19,7892,21-09-19
"STK2327327","WPMBA006957",16-08-18,7892,21-08-18
"STK2327327","WPMBA006957",16-10-18,7892,21-10-18
"STK2327327","WPMBA006957",16-12-19,7892,21-12-19
"STK2327327","WPMBA006957",16-08-19,7892,21-08-19
"STK2327327","WPMBA006957",16-04-19,7892,21-04-19
"STK2327327","WPMBA006957",16-12-18,7892,21-12-18
"STK2327327","WPMBA006957",16-02-19,7892,21-02-19
"STK2327327","WPMBA006957",16-06-19,7892,21-06-19
"STK2327327","WPMBA006957",16-01-19,7892,21-01-19
"STK2327327","WPMBA006957",16-03-19,7892,21-03-19
"STK2327327","WPMBA006957",16-10-19,7892,21-10-19
"STK2327327","WPMBA006957",16-11-19,7892,21-11-19
"STK2342024","GNMBA015658",15-02-17,4871,20-02-17
"STK2342024","GNMBA015658",15-03-17,4871,20-03-17
"STK2342024","GNMBA015658",15-07-17,4871,20-07-17
"STK2342024","GNMBA015658",15-05-17,4871,20-05-17
"STK2342024","GNMBA015658",15-09-17,4871,20-09-17
"STK2342024","GNMBA015658",15-04-17,4871,20-04-17
"STK2342024","GNMBA015658",15-08-17,4871,20-08-17
"STK2347796","KUMBA020696",03-01-20,6264,08-01-20
"STK2347796","KUMBA020696",03-04-17,6264,08-04-17
"STK2347796","KUMBA020696",03-05-17,6264,08-05-17
"STK2347796","KUMBA020696",03-10-17,6264,08-10-17
"STK2347796","KUMBA020696",03-06-17,6264,08-06-17
"STK2347796","KUMBA020696",03-07-17,6264,08-07-17
"STK2347796","KUMBA020696",03-02-17,6264,08-02-17
"STK2347796","KUMBA020696",03-09-17,6264,08-09-17
"STK2347796","KUMBA020696",03-03-17,6264,08-03-17
"STK2347796","KUMBA020696",03-08-17,6264,08-08-17
"STK2347796","KUMBA020696",03-12-17,6264,08-12-17
"STK2347796","KUMBA020696",03-11-17,6264,08-11-17
"STK2347796","KUMBA020696",03-02-18,6264,08-02-18
"STK2347796","KUMBA020696",03-01-18,6264,08-01-18
"STK2347796","KUMBA020696",03-06-18,6264,08-06-18
"STK2347796","KUMBA020696",03-03-18,6264,08-03-18
"STK2347796","KUMBA020696",03-04-18,6264,08-04-18
"STK2347796","KUMBA020696",03-05-18,6264,08-05-18
"STK2347796","KUMBA020696",03-08-18,6264,08-08-18
"STK2347796","KUMBA020696",03-07-18,6264,08-07-18
"STK2347796","KUMBA020696",03-11-18,6264,08-11-18
"STK2347796","KUMBA020696",03-09-18,6264,08-09-18
"STK2347796","KUMBA020696",03-10-18,6264,08-10-18
"STK2347796","KUMBA020696",03-07-19,6264,08-07-19
"STK2347796","KUMBA020696",03-05-19,6264,08-05-19
"STK2347796","KUMBA020696",03-09-19,6264,08-09-19
"STK2347796","KUMBA020696",03-12-19,6264,08-12-19
"STK2347796","KUMBA020696",03-01-19,6264,08-01-19
"STK2347796","KUMBA020696",03-02-19,6264,08-02-19
"STK2347796","KUMBA020696",03-12-18,6264,08-12-18
"STK2347796","KUMBA020696",03-11-19,6264,08-11-19
"STK2347796","KUMBA020696",03-03-19,6264,08-03-19
"STK2347796","KUMBA020696",03-08-19,6264,08-08-19
"STK2347796","KUMBA020696",03-04-19,6264,08-04-19
"STK2347796","KUMBA020696",03-06-19,6264,08-06-19
"STK2347796","KUMBA020696",03-10-19,6264,08-10-19
"STK2342024","GNMBA015658",15-11-17,4871,20-11-17
"STK2342024","GNMBA015658",15-10-17,4871,20-10-17
"STK1389207","NGMBA015393",23-09-17,11496,28-09-17
"STK1389207","NGMBA015393",23-05-17,11496,28-05-17
"STK1389207","NGMBA015393",23-06-17,11496,28-06-17
"STK1389207","NGMBA015393",23-02-17,11496,28-02-17
"STK1389207","NGMBA015393",23-12-17,11496,28-12-17
"STK1389207","NGMBA015393",23-08-17,11496,28-08-17
"STK1389207","NGMBA015393",23-07-17,11496,28-07-17
"STK1389207","NGMBA015393",23-11-17,11496,28-11-17
"STK1389207","NGMBA015393",23-10-17,11496,28-10-17
"STK944759","GRMBA004427",03-06-20,5887,08-06-20
"STK944759","GRMBA004427",03-02-20,5887,08-02-20
"STK944759","GRMBA004427",03-01-20,5887,08-01-20
"STK944759","GRMBA004427",03-04-17,5887,08-04-17
"STK944759","GRMBA004427",03-05-17,5887,08-05-17
"STK944759","GRMBA004427",03-10-17,5887,08-10-17
"STK944759","GRMBA004427",03-06-17,5887,08-06-17
"STK944759","GRMBA004427",03-07-17,5887,08-07-17
"STK944759","GRMBA004427",03-09-17,5887,08-09-17
"STK944759","GRMBA004427",03-03-17,5887,08-03-17
"STK944759","GRMBA004427",03-08-17,5887,08-08-17
"STK944759","GRMBA004427",03-12-17,5887,08-12-17
"STK944759","GRMBA004427",03-11-17,5887,08-11-17
"STK944759","GRMBA004427",03-02-18,5887,08-02-18
"STK944759","GRMBA004427",03-01-18,5887,08-01-18
"STK944759","GRMBA004427",03-06-18,5887,08-06-18
"STK944759","GRMBA004427",03-03-18,5887,08-03-18
"STK944759","GRMBA004427",03-04-18,5887,08-04-18
"STK944759","GRMBA004427",03-05-18,5887,08-05-18
"STK944759","GRMBA004427",03-08-18,5887,08-08-18
"STK944759","GRMBA004427",03-07-18,5887,08-07-18
"STK944759","GRMBA004427",03-11-18,5887,08-11-18
"STK944759","GRMBA004427",03-09-18,5887,08-09-18
"STK944759","GRMBA004427",03-10-18,5887,08-10-18
"STK944759","GRMBA004427",03-07-19,5887,08-07-19
"STK944759","GRMBA004427",03-05-19,5887,08-05-19
"STK944759","GRMBA004427",03-09-19,5887,08-09-19
"STK944759","GRMBA004427",03-12-19,5887,08-12-19
"STK944759","GRMBA004427",03-01-19,5887,08-01-19
"STK944759","GRMBA004427",03-02-19,5887,08-02-19
"STK944759","GRMBA004427",03-12-18,5887,08-12-18
"STK944759","GRMBA004427",03-11-19,5887,08-11-19
"STK944759","GRMBA004427",03-03-19,5887,08-03-19
"STK944759","GRMBA004427",03-08-19,5887,08-08-19
"STK944759","GRMBA004427",03-06-19,5887,08-06-19
"STK944759","GRMBA004427",03-10-19,5887,08-10-19
"STK579534","KLMBA009460",02-07-17,6142,07-07-17
"STK579534","KLMBA009460",02-04-17,6142,07-04-17
"STK579534","KLMBA009460",02-05-17,6142,07-05-17
"STK579534","KLMBA009460",02-10-17,6142,07-10-17
"STK579534","KLMBA009460",02-06-17,6142,07-06-17
"STK579534","KLMBA009460",02-02-17,6142,07-02-17
"STK579534","KLMBA009460",02-03-17,6142,07-03-17
"STK579534","KLMBA009460",02-09-17,6142,07-09-17
"STK579534","KLMBA009460",02-08-17,6142,07-08-17
"STK579534","KLMBA009460",02-12-17,6142,07-12-17
"STK579534","KLMBA009460",02-11-17,6142,07-11-17
"STK579534","KLMBA009460",02-01-18,6142,07-01-18
"STK579534","KLMBA009460",02-02-18,6142,07-02-18
"STK579534","KLMBA009460",02-06-18,6142,07-06-18
"STK579534","KLMBA009460",02-03-18,6142,07-03-18
"STK579534","KLMBA009460",02-04-18,6142,07-04-18
"STK579534","KLMBA009460",02-05-18,6142,07-05-18
"STK579534","KLMBA009460",02-10-18,6142,07-10-18
"STK579534","KLMBA009460",02-08-18,6142,07-08-18
"STK579534","KLMBA009460",02-11-18,6142,07-11-18
"STK579534","KLMBA009460",02-07-18,6142,07-07-18
"STK579534","KLMBA009460",02-01-19,6142,07-01-19
"STK579534","KLMBA009460",02-09-18,6142,07-09-18
"STK579534","KLMBA009460",02-12-18,6142,07-12-18
"STK2365188","CGMBA016879",02-03-17,14128,07-03-17
"STK2322267","WWMBA007527",15-02-17,5850,20-02-17
"STK2322267","WWMBA007527",15-03-17,5850,20-03-17
"STK2322267","WWMBA007527",15-07-17,5850,20-07-17
"STK2322267","WWMBA007527",15-05-17,5850,20-05-17
"STK2322267","WWMBA007527",15-09-17,5850,20-09-17
"STK2322267","WWMBA007527",15-06-17,5850,20-06-17
"STK2322267","WWMBA007527",15-04-17,5850,20-04-17
"STK2322267","WWMBA007527",15-08-17,5850,20-08-17
"STK2322267","WWMBA007527",15-11-17,5850,20-11-17
"STK2322267","WWMBA007527",15-10-17,5850,20-10-17
"STK2372334","PGMBA010963",23-03-17,7993,28-03-17
"STK2372334","PGMBA010963",23-02-17,7993,28-02-17
"STK2024731","MGMBA018178",03-06-20,11891,08-06-20
"STK2024731","MGMBA018178",03-06-20,11891,08-06-20
"STK2024731","MGMBA018178",02-02-20,11891,07-02-20
"STK2024731","MGMBA018178",02-01-20,11891,07-01-20
"STK2024731","MGMBA018178",02-07-17,11891,07-07-17
"STK2024731","MGMBA018178",02-04-17,11891,07-04-17
"STK2024731","MGMBA018178",02-05-17,11891,07-05-17
"STK2024731","MGMBA018178",02-10-17,11891,07-10-17
"STK2024731","MGMBA018178",02-06-17,11891,07-06-17
"STK2024731","MGMBA018178",02-02-17,11891,07-02-17
"STK2024731","MGMBA018178",02-09-17,11891,07-09-17
"STK2024731","MGMBA018178",02-03-17,11891,07-03-17
"STK2024731","MGMBA018178",02-08-17,11891,07-08-17
"STK2024731","MGMBA018178",02-12-17,11891,07-12-17
"STK2024731","MGMBA018178",02-11-17,11891,07-11-17
"STK2024731","MGMBA018178",02-01-18,11891,07-01-18
"STK2024731","MGMBA018178",02-02-18,11891,07-02-18
"STK2024731","MGMBA018178",02-06-18,11891,07-06-18
"STK2024731","MGMBA018178",02-03-18,11891,07-03-18
"STK2024731","MGMBA018178",02-04-18,11891,07-04-18
"STK2024731","MGMBA018178",02-05-18,11891,07-05-18
"STK2024731","MGMBA018178",02-08-18,11891,07-08-18
"STK2024731","MGMBA018178",02-11-18,11891,07-11-18
"STK2024731","MGMBA018178",02-07-18,11891,07-07-18
"STK2024731","MGMBA018178",02-01-19,11891,07-01-19
"STK2024731","MGMBA018178",02-09-18,11891,07-09-18
"STK2024731","MGMBA018178",02-10-18,11891,07-10-18
"STK2024731","MGMBA018178",02-07-19,11891,07-07-19
"STK2024731","MGMBA018178",02-09-19,11891,07-09-19
"STK2024731","MGMBA018178",02-12-19,11891,07-12-19
"STK2024731","MGMBA018178",02-02-19,11891,07-02-19
"STK2024731","MGMBA018178",02-05-19,11891,07-05-19
"STK2024731","MGMBA018178",02-12-18,11891,07-12-18
"STK2024731","MGMBA018178",02-11-19,11891,07-11-19
"STK2024731","MGMBA018178",02-03-19,11891,07-03-19
"STK2024731","MGMBA018178",02-08-19,11891,07-08-19
"STK2365188","CGMBA016879",02-01-20,14128,07-01-20
"STK2365188","CGMBA016879",02-07-17,14128,07-07-17
"STK2365188","CGMBA016879",02-04-17,14128,07-04-17
"STK2365188","CGMBA016879",02-05-17,14128,07-05-17
"STK2365188","CGMBA016879",02-10-17,14128,07-10-17
"STK2365188","CGMBA016879",02-06-17,14128,07-06-17
"STK2365188","CGMBA016879",02-02-17,14128,07-02-17
"STK2365188","CGMBA016879",02-09-17,14128,07-09-17
"STK2044462","PGMBA010495",02-10-17,7993,07-10-17
"STK2365188","CGMBA016879",02-08-17,14128,07-08-17
"STK2365188","CGMBA016879",02-12-17,14128,07-12-17
"STK2365188","CGMBA016879",02-11-17,14128,07-11-17
"STK2365188","CGMBA016879",02-01-18,14128,07-01-18
"STK2365188","CGMBA016879",02-02-18,14128,07-02-18
"STK2365188","CGMBA016879",02-06-18,14128,07-06-18
"STK2365188","CGMBA016879",02-03-18,14128,07-03-18
"STK2365188","CGMBA016879",02-04-18,14128,07-04-18
"STK2365188","CGMBA016879",02-05-18,14128,07-05-18
"STK2365188","CGMBA016879",02-08-18,14128,07-08-18
"STK2365188","CGMBA016879",02-11-18,14128,07-11-18
"STK2365188","CGMBA016879",02-07-18,14128,07-07-18
"STK2365188","CGMBA016879",02-01-19,14128,07-01-19
"STK2365188","CGMBA016879",02-09-18,14128,07-09-18
"STK2365188","CGMBA016879",02-10-18,14128,07-10-18
"STK2365188","CGMBA016879",02-07-19,14128,07-07-19
"STK2365188","CGMBA016879",02-09-19,14128,07-09-19
"STK2365188","CGMBA016879",02-12-19,14128,07-12-19
"STK2365188","CGMBA016879",02-02-19,14128,07-02-19
"STK2365188","CGMBA016879",02-05-19,14128,07-05-19
"STK2365188","CGMBA016879",02-12-18,14128,07-12-18
"STK2365188","CGMBA016879",02-11-19,14128,07-11-19
"STK2365188","CGMBA016879",02-03-19,14128,07-03-19
"STK2365188","CGMBA016879",02-08-19,14128,07-08-19
"STK2365188","CGMBA016879",02-04-19,14128,07-04-19
"STK2365188","CGMBA016879",02-06-19,14128,07-06-19
"STK2365188","CGMBA016879",02-10-19,14128,07-10-19
"STK2024731","MGMBA018178",02-06-19,11891,07-06-19
"STK2024731","MGMBA018178",02-10-19,11891,07-10-19
"STK1100877","PGMBA010538",03-04-17,5679,08-04-17
"STK1100877","PGMBA010538",03-05-17,5679,08-05-17
"STK1100877","PGMBA010538",03-10-17,5679,08-10-17
"STK1100877","PGMBA010538",03-06-17,5679,08-06-17
"STK1100877","PGMBA010538",03-07-17,5679,08-07-17
