,team_1,team_2,_map,result_1,result_2,map_winner,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
38841,Outlaws,DarkPassage,Train,3,16,2,2546,2306930,140,59,3,16,2
38842,k1ck,Alpha,Train,7,16,2,2430,2306864,148,105,2,1,1
38843,DarkPassage,Outlaws,Cobblestone,16,9,1,2546,2306929,59,140,16,9,1
38844,BigGods,INTZ,Cache,16,7,1,2584,2306934,87,122,2,0,1
38845,BigGods,INTZ,Nuke,16,6,1,2584,2306934,87,122,2,0,1
38846,4Real,Property fe,Nuke,16,6,1,2598,2306939,116,217,16,6,1
38847,Virtus.pro,Astralis,Nuke,11,16,2,2495,2306782,3,9,11,16,2
38848,Kinguin,GODSENT,Mirage,12,16,2,2110,2306903,22,17,12,16,2
38849,Bpro,Nexus,Cobblestone,5,16,2,2546,2306928,66,83,5,16,2
38850,Renegades,Gambit,Cache,16,8,1,2110,2306904,25,20,16,8,1
38851,Astralis,Virtus.pro,Train,16,4,1,2495,2306781,9,3,16,4,1
38852,Brutality,VG.CyberZen,Overpass,4,16,2,2581,2306851,182,24,0,2,2
38853,fnatic,Astralis,Dust2,8,16,2,2495,2306769,15,9,8,16,2
38854,VenatoreS,NiceShot,Mirage,7,16,2,2600,2306890,292,101,7,16,2
38855,Virtus.pro,G2,Train,2,16,2,2495,2306768,3,7,2,16,2
38856,Brutality,VG.CyberZen,Nuke,2,16,2,2581,2306851,182,24,0,2,2
38857,Immortals,NRG,Cache,16,4,1,2494,2306762,13,28,16,4,1
38858,G2,Virtus.pro,Overpass,16,7,1,2495,2306767,7,3,16,7,1
38859,CLG,OpTic,Dust2,10,16,2,2494,2306370,33,12,10,16,2
38860,NRG,Immortals,Mirage,16,19,2,2494,2306761,28,13,16,19,2
38861,PiTER,5FRAGS,Cobblestone,16,3,1,2430,2306861,72,70,2,0,1
38862,PRIDE,eXtatus,Dust2,16,13,1,2600,2306891,52,124,16,13,1
38863,OpTic,CLG,Train,3,16,2,2494,2306369,12,33,3,16,2
38864,PiTER,5FRAGS,Nuke,16,13,1,2430,2306861,72,70,2,0,1
38865,carboN,Bravado,Overpass,9,16,2,2583,2306889,151,54,1,2,2
38866,FaZe,G2,Overpass,16,2,1,2495,2306774,8,7,16,2,1
38867,G2,FaZe,Cache,20,22,2,2495,2306773,7,8,20,22,2
38868,carboN,Bravado,Cache,5,16,2,2583,2306889,151,54,1,2,2
38869,carboN,Bravado,Nuke,16,12,1,2583,2306889,151,54,1,2,2
38870,Astralis,fnatic,Train,19,15,1,2495,2306770,9,15,19,15,1
38871,Nexus,Revolte,Cache,16,9,1,2546,2306897,83,120,16,9,1
38872,Virtus.pro,Envy,Mirage,16,14,1,2495,2306772,3,11,16,14,1
38873,FMESPORTS,Tricked,Nuke,9,16,2,2600,2306892,78,48,9,16,2
38874,Envy,Virtus.pro,Cobblestone,16,5,1,2495,2306771,11,3,16,5,1
38875,Revolte,Nexus,Mirage,14,16,2,2546,2306896,120,83,14,16,2
38876,Heroic,Complexity,Cobblestone,16,6,1,2559,2306871,16,39,2,1,1
38877,MiTH,EMC,Overpass,16,5,1,2581,2306874,150,183,2,0,1
38878,paiN,VG.CyberZen,Train,12,16,2,2559,2306873,50,24,1,2,2
38879,paiN,VG.CyberZen,Cobblestone,16,5,1,2559,2306873,50,24,1,2,2
38880,paiN,VG.CyberZen,Mirage,5,16,2,2559,2306873,50,24,1,2,2
38881,Athletico,Immunity,Cache,16,11,1,2580,2306856,43,113,2,0,1
38882,Heroic,Complexity,Train,19,22,2,2559,2306871,16,39,2,1,1
38883,Heroic,Complexity,Mirage,16,7,1,2559,2306871,16,39,2,1,1
38884,Athletico,Immunity,Nuke,16,7,1,2580,2306856,43,113,2,0,1
38885,g3x,BigGods,Mirage,4,16,2,2584,2306844,67,87,0,2,2
38886,MiTH,EMC,Nuke,16,12,1,2581,2306874,150,183,2,0,1
38887,g3x,BigGods,Cobblestone,11,16,2,2584,2306844,67,87,0,2,2
38888,ex-31337,Overpowered,Cobblestone,14,16,2,2430,2306859,213,228,1,2,2
38889,Bpro,iNation,Dust2,11,16,2,2546,2306875,66,63,11,16,2
38890,eXtatus,Pathless,Overpass,16,6,1,2430,2306860,124,252,2,0,1
38891,BigGods,g3x,Train,5,16,2,2539,2306648,87,67,0,3,2
38892,ex-31337,Overpowered,Train,16,14,1,2430,2306859,213,228,1,2,2
38893,BigGods,g3x,Nuke,0,16,2,2539,2306648,87,67,0,3,2
38894,DarkPassage,Nexus,Mirage,16,8,1,2546,2306878,59,83,16,8,1
38895,GODSENT,Virtus.pro,Mirage,11,16,2,2495,2306766,17,3,11,16,2
38896,BigGods,g3x,Mirage,10,16,2,2539,2306648,87,67,0,3,2
38897,eXtatus,Pathless,Train,19,17,1,2430,2306860,124,252,2,0,1
38898,Virtus.pro,GODSENT,Overpass,5,16,2,2495,2306765,3,17,5,16,2
38899,Nexus,DarkPassage,Cache,16,1,1,2546,2306877,83,59,16,1,1
38900,iNation,Bpro,Nuke,16,9,1,2546,2306876,63,66,16,9,1
38901,ex-31337,Overpowered,Cache,8,16,2,2430,2306859,213,228,1,2,2
38902,TSM,Luminosity,Train,8,16,2,2494,2306867,34,54,8,16,2
38903,SK,NiP,Cobblestone,14,16,2,2261,2306718,1,7,1,2,2
38904,SK,NiP,Train,16,4,1,2261,2306718,1,7,1,2,2
38905,VG.CyberZen,FIVE,Nuke,16,6,1,2559,2306838,22,41,16,6,1
38906,Exile5,Skyfire,Dust2,16,19,2,2536,2306852,121,199,0,2,2
38907,Exile5,Skyfire,Cache,11,16,2,2536,2306852,121,199,0,2,2
38908,VG.CyberZen,Complexity,Mirage,16,2,1,2559,2306840,22,40,16,2,1
38909,FIVE,Complexity,Dust2,13,16,2,2559,2306842,41,40,0,2,2
38910,FIVE,Complexity,Cache,7,16,2,2559,2306842,41,40,0,2,2
38911,SK,NiP,Cache,14,16,2,2261,2306718,1,7,1,2,2
38912,Luminosity,TSM,Cobblestone,16,13,1,2494,2306868,44,35,16,13,1
38913,INTZ,TShow,Train,16,7,1,2584,2306843,122,126,2,1,1
38914,INTZ,TShow,Mirage,9,16,2,2584,2306843,122,126,2,1,1
38915,INTZ,TShow,Cobblestone,16,11,1,2584,2306843,122,126,2,1,1
38916,CLG,Cloud9,Mirage,13,16,2,2494,2306870,33,6,13,16,2
38917,NRG,Luminosity,Dust2,16,9,1,2494,2306372,28,44,16,9,1
38918,Cloud9,CLG,Mirage,16,8,1,2494,2306869,6,33,16,8,1
38919,Luminosity,NRG,Dust2,16,14,1,2494,2306371,44,28,16,14,1
38920,eXtatus,eSuba,Mirage,8,16,2,2430,2306858,124,145,0,2,2
38921,eXtatus,eSuba,Cobblestone,10,16,2,2430,2306858,124,145,0,2,2
38922,Winterfox,Chiefs,Mirage,16,19,2,2587,2306805,55,100,1,2,2
38923,MiTH,dream[S]cape,Overpass,12,16,2,2533,2306806,88,56,12,16,2
38924,Immunity,Exile5,Cobblestone,19,16,1,2580,2306745,119,121,2,1,1
38925,Tricked,Copenhagen Flames,Dust2,13,16,2,2576,2306832,45,194,2,1,1
38926,Tricked,Copenhagen Flames,Train,16,8,1,2576,2306832,45,194,2,1,1
38927,Tricked,Copenhagen Flames,Cobblestone,16,5,1,2576,2306832,45,194,2,1,1
38928,Alpha,Singularity,Mirage,9,16,2,2576,2306833,146,92,0,2,2
38929,Alpha,Singularity,Nuke,10,16,2,2576,2306833,146,92,0,2,2
38930,Winterfox,Chiefs,Cache,16,9,1,2587,2306805,55,100,1,2,2
38931,Winterfox,Chiefs,Cobblestone,10,16,2,2587,2306805,55,100,1,2,2
38932,Chiefs,Athletico,Mirage,16,14,1,2587,2306803,100,46,2,0,1
38933,paiN,5POWER,Mirage,19,16,1,2559,2306810,48,84,2,1,1
38934,paiN,5POWER,Cache,8,16,2,2559,2306810,48,84,2,1,1
38935,paiN,5POWER,Dust2,16,11,1,2559,2306810,48,84,2,1,1
38936,Chiefs,Athletico,Cobblestone,16,5,1,2587,2306803,100,46,2,0,1
38937,Singularity,Tricked,Mirage,8,16,2,2576,2306834,92,45,0,2,2
38938,Winterfox,SYF,Cobblestone,16,12,1,2587,2306804,55,196,2,0,1
38939,Winterfox,SYF,Dust2,16,6,1,2587,2306804,55,196,2,0,1
38940,5POWER,Heroic,Cobblestone,4,16,2,2559,2306809,84,19,4,16,2
38941,Heroic,paiN,Train,16,11,1,2559,2306808,19,48,16,11,1
38942,Singularity,Tricked,Overpass,11,16,2,2576,2306834,92,45,0,2,2
38943,Immunity,Exile5,Mirage,14,16,2,2580,2306745,119,121,2,1,1
38944,Fire Dragoon,Risky,Cobblestone,16,4,1,2533,2306807,47,70,16,4,1
38945,Brewtopia,iNation,Mirage,16,19,2,2546,2306816,189,71,16,19,2
38946,FaZe,NiP,Nuke,15,19,2,2261,2306717,14,7,1,2,2
38947,FaZe,NiP,Train,16,6,1,2261,2306717,14,7,1,2,2
38948,FaZe,NiP,Overpass,13,16,2,2261,2306717,14,7,1,2,2
38949,Space Soldiers,GODSENT,Cobblestone,11,16,2,2577,2306709,27,16,0,2,2
38950,VG.CyberZen,DeToNator,Cobblestone,16,5,1,2581,2306797,22,284,2,0,1
38951,Epsilon,iGame.com,Mirage,16,3,1,2380,2306837,25,32,2,0,1
38952,Epsilon,iGame.com,Dust2,16,7,1,2380,2306837,25,32,2,0,1
38953,iNation,Brewtopia,Cache,16,10,1,2546,2306817,71,189,16,10,1
38954,Astralis,SK,Train,14,16,2,2261,2306716,15,1,0,2,2
38955,Astralis,SK,Mirage,12,16,2,2261,2306716,15,1,0,2,2
38956,Space Soldiers,GODSENT,Cache,20,22,2,2577,2306709,27,16,0,2,2
38957,Epsilon,Rogue,Train,8,16,2,2577,2306708,25,42,0,2,2
38958,Outlaws,Revolte,Mirage,16,14,1,2546,2306815,158,112,16,14,1
38959,Space Soldiers,Gambit,Train,7,16,2,2380,2306836,27,21,0,2,2
38960,Space Soldiers,Gambit,Dust2,13,16,2,2380,2306836,27,21,0,2,2
38961,Revolte,Outlaws,Cobblestone,2,16,2,2546,2306814,112,158,2,16,2
38962,Gambit,iGame.com,Train,13,16,2,2380,2306835,21,32,0,2,2
38963,Gambit,iGame.com,Cache,7,16,2,2380,2306835,21,32,0,2,2
38964,VG.CyberZen,DeToNator,Mirage,16,4,1,2581,2306797,22,284,2,0,1
38965,Epsilon,Rogue,Cache,11,16,2,2577,2306708,25,42,0,2,2
38966,FTW,k1ck,Train,14,16,2,2585,2306732,110,276,0,2,2
38967,OpTic,Envy,Dust2,13,16,2,2407,2306297,9,8,2,1,1
38968,OpTic,Envy,Cobblestone,16,8,1,2407,2306297,9,8,2,1,1
38969,ENTiTY.Gold,Game4Glory,Dust2,16,8,1,2586,2306794,107,216,2,0,1
38970,ENTiTY.Gold,Game4Glory,Overpass,16,13,1,2586,2306794,107,216,2,0,1
38971,FTW,k1ck,Mirage,9,16,2,2585,2306732,110,276,0,2,2
38972,Zeta Strike,INTZ,Dust2,10,16,2,2584,2306792,116,143,0,2,2
38973,Chiefs,Parallax,Cache,4,16,2,2587,2306798,100,129,2,1,1
38974,Chiefs,Parallax,Train,16,14,1,2587,2306798,100,129,2,1,1
38975,fnatic,Dignitas,Overpass,3,16,2,2407,2306296,12,3,3,16,2
38976,Zeta Strike,INTZ,Overpass,6,16,2,2584,2306792,116,143,0,2,2
38977,fnatic,OpTic,Cache,19,17,1,2407,2305880,12,9,19,17,1
38978,Rogue,Cursive,Mirage,16,7,1,2576,2306748,42,279,16,7,1
38979,OpTic,Envy,Overpass,16,3,1,2407,2306297,9,8,2,1,1
38980,Envy,Dignitas,Cobblestone,12,16,2,2407,2305881,8,3,12,16,2
38981,ENTiTY.Gold,Risky,Train,0,16,2,2586,2306795,107,70,1,2,2
38982,G2,SK,Dust2,3,16,2,2261,2306714,6,1,1,2,2
38983,ENTiTY.Gold,Risky,Mirage,10,16,2,2586,2306795,107,70,1,2,2
38984,Copenhagen Flames,Rogue,Dust2,16,10,1,2576,2306755,194,42,2,0,1
38985,Copenhagen Flames,Rogue,Cache,19,16,1,2576,2306755,194,42,2,0,1
38986,G2,SK,Nuke,16,6,1,2261,2306714,6,1,1,2,2
38987,Immortals,NiP,Dust2,9,16,2,2261,2306715,13,7,0,2,2
38988,G2,SK,Train,5,16,2,2261,2306714,6,1,1,2,2
38989,Immortals,NiP,Cobblestone,4,16,2,2261,2306715,13,7,0,2,2
38990,fnatic,OpTic,Cobblestone,5,16,2,2407,2306298,12,9,0,2,2
38991,Rogue,Alpha,Train,9,16,2,2576,2306752,42,146,9,16,2
38992,Cursive,Copenhagen Flames,Dust2,1,16,2,2576,2306754,279,194,1,16,2
38993,Alpha,Copenhagen Flames,Nuke,16,10,1,2576,2306753,146,194,16,10,1
38994,ENTiTY.Gold,Risky,Cobblestone,16,13,1,2586,2306795,107,70,1,2,2
38995,fnatic,OpTic,Dust2,11,16,2,2407,2306298,12,9,0,2,2
38996,RONIN,TSM,Train,9,16,2,2578,2306704,289,34,0,2,2
38997,mousesports,FaZe,Train,7,16,2,2261,2306685,10,14,7,16,2
38998,TeamOne,BigGods,Overpass,16,13,1,2584,2306726,104,102,1,2,2
38999,TeamOne,BigGods,Dust2,12,16,2,2584,2306726,104,102,1,2,2
39000,TeamOne,BigGods,Train,8,16,2,2584,2306726,104,102,1,2,2
39001,RONIN,TSM,Mirage,5,16,2,2578,2306704,289,34,0,2,2
39002,Heroic,NiP,Nuke,8,16,2,2261,2306681,19,7,8,16,2
39003,FaZe,SK,Nuke,16,11,1,2261,2306683,14,1,16,11,1
39004,Cloud9,mousesports,Cobblestone,16,10,1,2261,2306682,5,10,16,10,1
39005,Cloud9,SK,Dust2,10,16,2,2261,2306680,5,1,10,16,2
39006,Heroic,mousesports,Cobblestone,16,11,1,2261,2306679,19,10,16,11,1
39007,FaZe,NiP,Overpass,16,5,1,2261,2306678,14,7,16,5,1
39008,Luminosity,QuetzaL,Cobblestone,16,6,1,2578,2306705,54,77,2,0,1
39009,Heroic,Cloud9,Mirage,12,16,2,2261,2306686,19,5,12,16,2
39010,SK,NiP,Cobblestone,16,9,1,2261,2306684,1,7,16,9,1
39011,Luminosity,QuetzaL,Dust2,16,10,1,2578,2306705,54,77,2,0,1
39012,Tricked,Fragsters,Mirage,16,1,1,2576,2306746,45,210,16,1,1
39013,Alpha,DarkPassage,Cobblestone,11,16,2,2582,2306736,146,66,1,2,2
39014,Alpha,DarkPassage,Mirage,16,14,1,2582,2306736,146,66,1,2,2
39015,Alpha,DarkPassage,Overpass,9,16,2,2582,2306736,146,66,1,2,2
39016,Epsilon,Space Soldiers,Cache,16,5,1,2380,2306735,25,27,2,0,1
39017,Fragsters,Singularity,Train,10,16,2,2576,2306750,210,92,10,16,2
39018,DarkPassage,Brewtopia,Cobblestone,14,16,2,2546,2306739,66,189,14,16,2
39019,Epsilon,Space Soldiers,Cobblestone,16,11,1,2380,2306735,25,27,2,0,1
39020,Mineski,VG.CyberZen,Overpass,9,16,2,2581,2306725,90,22,0,2,2
39021,Mineski,VG.CyberZen,Dust2,17,19,2,2581,2306725,90,22,0,2,2
39022,Brewtopia,DarkPassage,Mirage,16,14,1,2546,2306738,189,66,16,14,1
39023,Fire Dragoon,Signature,Mirage,16,7,1,2533,2306722,47,60,16,7,1
39024,TheMongolz,MiTH,Overpass,16,11,1,2533,2306721,43,88,16,11,1
39025,Fire Dragoon,Threats,Cobblestone,16,13,1,2533,2306720,47,168,16,13,1
39026,MVP Project,v0rtex 5	,Cobblestone,16,8,1,2434,2306698,35,128,2,0,1
39027,Exile5,Parallax,Overpass,10,16,2,2580,2306654,121,129,2,1,1
39028,Exile5,Parallax,Dust2,16,14,1,2580,2306654,121,129,2,1,1
39029,Skyfire,Grinny Bankers,Dust2,16,14,1,2536,2306699,199,213,2,1,1
39030,Skyfire,Grinny Bankers,Mirage,10,16,2,2536,2306699,199,213,2,1,1
39031,Chiefs,Athletico,Mirage,5,16,2,2580,2306719,100,46,0,2,2
39032,Chiefs,Athletico,Cobblestone,14,16,2,2580,2306719,100,46,0,2,2
39033,MVP Project,v0rtex 5	,Dust2,16,12,1,2434,2306698,35,128,2,0,1
39034,Immortals,Liquid,Cache,16,14,1,2261,2306665,13,11,16,14,1
39035,Liquid,G2,Nuke,17,19,2,2261,2306671,11,6,17,19,2
39036,Natus Vincere,Immortals,Mirage,15,19,2,2261,2306669,4,13,15,19,2
39037,Astralis,TYLOO,Mirage,16,9,1,2261,2306670,15,18,16,9,1
39038,Immortals,Astralis,Dust2,15,19,2,2261,2306668,13,15,15,19,2
39039,TYLOO,Liquid,Mirage,6,16,2,2261,2306667,18,11,6,16,2
39040,Natus Vincere,G2,Overpass,16,10,1,2261,2306666,4,6,16,10,1
39041,NiceShot,DarkPassage,Train,13,16,2,2582,2306702,109,66,0,2,2
39042,NiceShot,DarkPassage,Cobblestone,9,16,2,2582,2306702,109,66,0,2,2
39043,Kinguin,Spirit,Cobblestone,16,3,1,2577,2306707,24,44,2,0,1
39044,Cloud9,FaZe,Mirage,17,19,2,2261,2306673,5,14,17,19,2
39045,iNation,Outlaws,Train,13,16,2,2546,2306712,71,158,13,16,2
39046,Kinguin,Spirit,Cache,16,10,1,2577,2306707,24,44,2,0,1
39047,Cloud9,NiP,Train,14,16,2,2261,2306676,5,7,14,16,2
39048,mousesports,SK,Dust2,10,16,2,2261,2306677,10,1,10,16,2
39049,Bpro,DarkPassage,Cache,13,16,2,2546,2306710,63,66,13,16,2
39050,Alpha,eXtatus,Nuke,19,22,2,2582,2306703,146,124,2,1,1
39051,Alpha,eXtatus,Mirage,16,10,1,2582,2306703,146,124,2,1,1
39052,Alpha,eXtatus,Train,19,16,1,2582,2306703,146,124,2,1,1
39053,Outlaws,iNation,Mirage,8,16,2,2546,2306713,158,71,8,16,2
39054,Heroic,FaZe,Train,3,16,2,2261,2306675,19,14,3,16,2
39055,mousesports,NiP,Overpass,8,16,2,2261,2306674,10,7,8,16,2
39056,LDLC,iGame.com,Cobblestone,16,8,1,2577,2306706,29,32,2,1,1
39057,LDLC,iGame.com,Cache,15,19,2,2577,2306706,29,32,2,1,1
39058,LDLC,iGame.com,Dust2,16,14,1,2577,2306706,29,32,2,1,1
39059,DarkPassage,Bpro,Train,16,9,1,2546,2306711,66,63,16,9,1
39060,Heroic,SK,Cobblestone,16,13,1,2261,2306672,19,1,16,13,1
39061,Immortals,TYLOO,Mirage,19,17,1,2261,2306658,13,18,19,17,1
39062,TeamOne,ProGaming,Cobblestone,7,16,2,2554,2306647,104,145,0,2,2
39063,TeamOne,ProGaming,Mirage,17,19,2,2554,2306647,104,145,0,2,2
39064,Black Dragons,TShow,Mirage,14,16,2,2554,2306646,211,144,0,2,2
39065,Black Dragons,TShow,Overpass,4,16,2,2554,2306646,211,144,0,2,2
39066,NiceShot,Overpowered,Train,16,10,1,2582,2306687,109,238,16,10,1
39067,Revolte,Alpha,Mirage,3,16,2,2582,2306689,112,146,3,16,2
39068,Natus Vincere,Liquid,Nuke,6,16,2,2261,2306657,4,11,6,16,2
39069,DarkPassage,Revolte,Cobblestone,16,7,1,2546,2306693,66,112,16,7,1
39070,TYLOO,G2,Overpass,3,16,2,2261,2306664,18,6,3,16,2
39071,eXtatus,Tricked,Cobblestone,16,14,1,2582,2306690,124,45,16,14,1
39072,Revolte,DarkPassage,Dust2,19,22,2,2546,2306694,112,66,19,22,2
39073,Natus Vincere,TYLOO,Overpass,16,14,1,2261,2306660,4,18,16,14,1
39074,Brewtopia,Bpro,Mirage,16,10,1,2546,2306695,189,63,16,10,1
39075,Immortals,G2,Cobblestone,16,4,1,2261,2306661,13,6,16,4,1
39076,Astralis,Liquid,Train,16,1,1,2261,2306662,15,11,16,1,1
39077,Bpro,Brewtopia,Overpass,16,2,1,2546,2306696,63,189,16,2,1
39078,Astralis,G2,Nuke,12,16,2,2261,2306659,15,6,12,16,2
39079,Natus Vincere,Astralis,Train,9,16,2,2261,2306663,4,15,9,16,2
39080,Immortals,TSM,Mirage,16,7,1,2494,2306361,13,34,16,7,1
39081,Luminosity,Immortals,Nuke,16,14,1,2494,2306368,54,13,16,14,1
39082,Immortals,Luminosity,Mirage,16,8,1,2494,2306367,13,54,16,8,1
39083,TSM,Immortals,Train,12,16,2,2494,2306362,34,13,12,16,2
39084,Ulti,MiTH,Nuke,10,16,2,2533,2306644,222,88,10,16,2
39085,nxl,Ulti,Cache,16,7,1,2533,2306643,53,222,16,7,1
39086,YETTI,Risky,Mirage,12,16,2,2533,2306645,179,70,12,16,2
39087,Nexus,iNation,Cache,10,16,2,2546,2306649,78,71,10,16,2
39088,iNation,Nexus,Nuke,16,13,1,2546,2306650,71,78,16,13,1
39089,Cloud9,Immortals,Cache,6,16,2,2454,2306617,5,14,1,2,2
39090,Cloud9,OpTic,Train,16,11,1,2494,2306639,5,11,16,11,1
39091,OpTic,Cloud9,Train,4,16,2,2494,2306640,11,5,4,16,2
39092,Cloud9,Immortals,Mirage,12,16,2,2454,2306617,5,14,1,2,2
39093,Cloud9,Immortals,Train,16,8,1,2454,2306617,5,14,1,2,2
39094,G2,OpTic,Cobblestone,16,14,1,2286,2306620,6,11,1,2,2
39095,G2,OpTic,Train,7,16,2,2286,2306620,6,11,1,2,2
39096,DarkPassage,iNation,Dust2,22,19,1,2546,2306637,67,64,22,19,1
39097,iNation,DarkPassage,Mirage,14,16,2,2546,2306638,64,67,14,16,2
39098,fnatic,GODSENT,Train,6,16,2,2495,2306569,12,16,6,16,2
39099,GODSENT,fnatic,Train,16,11,1,2495,2306570,16,12,16,11,1
39100,G2,OpTic,Dust2,12,16,2,2286,2306620,6,11,1,2,2
39101,VwS,Quantum Bellator Fire,Train,16,9,1,2535,2306626,112,66,16,9,1
39102,Black Dragons,CNB,Mirage,16,19,2,2575,2306631,196,126,16,19,2
39103,Renegades,Immortals,Mirage,12,16,2,2454,2306614,24,14,12,16,2
39104,Virtus.pro,mousesports,Cobblestone,16,8,1,2495,2306568,2,8,16,8,1
39105,mousesports,Virtus.pro,Mirage,9,16,2,2495,2306567,8,2,9,16,2
39106,TSM,FaZe,Nuke,7,16,2,2454,2306613,34,13,0,2,2
39107,K23,FIVE,Mirage,16,5,1,2453,2306564,20,47,2,0,1
39108,K23,FIVE,Train,16,7,1,2453,2306564,20,47,2,0,1
39109,TSM,FaZe,Mirage,3,16,2,2454,2306613,34,13,0,2,2
39110,Cloud9,TYLOO,Dust2,16,0,1,2454,2306612,5,19,16,0,1
39111,Liquid,Luminosity,Train,9,16,2,2494,2306364,10,61,9,16,2
39112,TeamOne,g3x,Cobblestone,12,16,2,2575,2306632,94,65,12,16,2
39113,CNB,g3x,Mirage,7,16,2,2575,2306635,126,65,0,2,2
39114,CNB,g3x,Nuke,7,16,2,2575,2306635,126,65,0,2,2
39115,Liquid,TSM,Nuke,7,16,2,2494,2306365,10,34,7,16,2
39116,FaZe,Renegades,Nuke,16,7,1,2454,2306616,13,24,2,1,1
39117,FaZe,Renegades,Mirage,19,22,2,2454,2306616,13,24,2,1,1
39118,FaZe,Renegades,Train,16,10,1,2454,2306616,13,24,2,1,1
39119,CNB,Furious,Cobblestone,16,13,1,2575,2306642,126,160,2,0,1
39120,CNB,Furious,Mirage,16,3,1,2575,2306642,126,160,2,0,1
39121,TSM,Liquid,Train,7,16,2,2494,2306366,34,10,7,16,2
39122,Echo Fox,TYLOO,Dust2,14,16,2,2454,2306615,32,19,1,2,2
39123,Echo Fox,TYLOO,Mirage,16,10,1,2454,2306615,32,19,1,2,2
39124,Echo Fox,TYLOO,Overpass,14,16,2,2454,2306615,32,19,1,2,2
39125,Luminosity,Liquid,Cobblestone,16,14,1,2494,2306363,61,10,16,14,1
39126,Signature,Athletico,Train,16,7,1,2453,2306562,73,40,2,0,1
39127,Risky,dream[S]cape,Mirage,13,16,2,2423,2306519,83,72,0,2,2
39128,Risky,dream[S]cape,Dust2,8,16,2,2423,2306519,83,72,0,2,2
39129,K23,Fire Dragoon,Cobblestone,16,6,1,2453,2306560,20,49,2,0,1
39130,K23,Fire Dragoon,Nuke,16,2,1,2453,2306560,20,49,2,0,1
39131,TheMongolz,Leapfrog,Train,16,1,1,2423,2306520,46,171,2,0,1
39132,Signature,Athletico,Cache,16,13,1,2453,2306562,73,40,2,0,1
39133,VG.CyberZen,FIVE,Nuke,13,16,2,2453,2306559,23,47,1,2,2
39134,VG.CyberZen,FIVE,Train,16,12,1,2453,2306559,23,47,1,2,2
39135,VG.CyberZen,FIVE,Cache,12,16,2,2453,2306559,23,47,1,2,2
39136,FIVE,ENZO,Train,16,19,2,2453,2306555,47,143,2,1,1
39137,FIVE,ENZO,Cache,16,6,1,2453,2306555,47,143,2,1,1
39138,K23,Signature,Overpass,16,13,1,2453,2306557,20,73,2,0,1
39139,FIVE,ENZO,Nuke,16,4,1,2453,2306555,47,143,2,1,1
39140,SK,Astralis,Overpass,13,16,2,2407,2306293,1,15,13,16,2
39141,Athletico,Fire Dragoon,Cobblestone,17,19,2,2453,2306558,40,49,0,2,2
39142,Athletico,Fire Dragoon,Dust2,14,16,2,2453,2306558,40,49,0,2,2
39143,Orange,ENZO,Overpass,4,16,2,2453,2306561,277,143,1,2,2
39144,K23,Signature,Dust2,16,10,1,2453,2306557,20,73,2,0,1
39145,VG.CyberZen,Orange,Cache,16,1,1,2453,2306556,23,277,2,0,1
39146,VG.CyberZen,Orange,Cobblestone,16,9,1,2453,2306556,23,277,2,0,1
39147,Astralis,ALTERNATE aTTaX,Nuke,16,6,1,2407,2305879,15,26,16,6,1
39148,NRG,OpTic,Dust2,9,16,2,2286,2306596,29,11,0,2,2
39149,NRG,OpTic,Cobblestone,5,16,2,2286,2306596,29,11,0,2,2
39150,Natus Vincere,SK,Train,10,16,2,2407,2305878,4,1,10,16,2
39151,TheMongolz,Leapfrog,Cache,16,13,1,2423,2306520,46,171,2,0,1
39152,Norse,Gatekeepers,Train,16,6,1,2565,2306625,53,148,2,1,1
39153,Orange,ENZO,Cache,22,20,1,2453,2306561,277,143,1,2,2
39154,Envy,G2,Nuke,9,16,2,2286,2306605,9,6,0,2,2
39155,Orange,ENZO,Cobblestone,8,16,2,2453,2306561,277,143,1,2,2
39156,FlipSid3,Echo Fox,Nuke,11,16,2,2454,2306611,18,32,0,2,2
39157,FlipSid3,Echo Fox,Train,6,16,2,2454,2306611,18,32,0,2,2
39158,SK,Natus Vincere,Dust2,16,8,1,2407,2306295,1,4,2,0,1
39159,SK,Natus Vincere,Train,16,8,1,2407,2306295,1,4,2,0,1
39160,Heroic,OpTic,Cache,10,16,2,2286,2306606,21,11,1,2,2
39161,Heroic,OpTic,Mirage,16,8,1,2286,2306606,21,11,1,2,2
39162,Immortals,FaZe,Cache,19,17,1,2454,2306610,14,13,19,17,1
39163,Natus Vincere,ALTERNATE aTTaX,Cobblestone,16,3,1,2407,2306294,4,26,2,0,1
39164,Natus Vincere,ALTERNATE aTTaX,Overpass,16,8,1,2407,2306294,4,26,2,0,1
39165,TSM,Renegades,Cobblestone,9,16,2,2454,2306609,34,24,9,16,2
39166,Envy,G2,Overpass,18,22,2,2286,2306605,9,6,0,2,2
39167,Heroic,OpTic,Cobblestone,4,16,2,2286,2306606,21,11,1,2,2
39168,Echo Fox,TYLOO,Mirage,13,16,2,2454,2306608,32,19,13,16,2
39169,Spirit,VwS,Dust2,16,3,1,2535,2306618,60,112,2,0,1
39170,Norse,Gatekeepers,Dust2,13,16,2,2565,2306625,53,148,2,1,1
39171,Fire Dragoon,VG.CyberZen,Dust2,12,16,2,2453,2306563,49,23,0,2,2
39172,Fire Dragoon,VG.CyberZen,Cache,10,16,2,2453,2306563,49,23,0,2,2
